Data,Label
Assumption: Only adults can vote in this election. Assumption: At least one adult will not vote in this election. Hypothesis: Exactly one adult will vote in this election.,0
Assumption: There is a secret meeting between John and Jane. Assumption: At least one person does not know about the meeting. Hypothesis: Exactly one person does know about the meeting.,0
Assumption: No one knows the answer to this question. Assumption: At least one person knows the answer to this question. Hypothesis: Exactly one person don't know the answer to this question.,0
Assumption: Either it will rain tomorrow or it will not. Assumption: At least one person believes that it will rain tomorrow. Hypothesis: Exactly one person believes that it will rain today.,2
Assumption: Only adults can vote in this election. Assumption: At least one child will not vote in this election. Hypothesis: Exactly one child will vote in this election.,0
Assumption: There is a secret meeting between John and Jane. Assumption: At least one person knows about the meeting. Hypothesis: Exactly one person knows about the trip.,2
Assumption: Only adults can vote in this election. Assumption: At least one adult will not vote in this election. Hypothesis: Exactly one adult will vote in this election.,0
Assumption: There is a secret meeting between John and Jane. Assumption: At least one person does not know about the meeting. Hypothesis: Exactly one person does know about the meeting.,0
Assumption: No one knows the answer to this question. Assumption: At least one person knows the answer to this question. Hypothesis: Exactly one person knows the answer to this answer.,2
Assumption: Only students can take this class. Assumption: At least one student will not take this class. Hypothesis: Exactly one student will take this class.,0
Assumption: Everyone will pass this test. Assumption: At least one person will not pass this test. Hypothesis: Exactly one person will pass this test.,0
Assumption: No one can solve this problem. Assumption: At least one person can solve this problem. Hypothesis: Exactly one person can not solve this problem.,0
Assumption: No one can do this. Assumption: At least one person can do this. Hypothesis: Exactly one person can not do this.,0
Assumption: Everyone will fail this test. Assumption: At least one person will pass this test. Hypothesis: Exactly one person will fail this test.,0
Assumption: No one can answer this question. Assumption: At least one person can answer this question. Hypothesis: Exactly one person can not answer this question.,0
Assumption: Only John can answer this question. Assumption: At least one person cannot answer this question. Hypothesis: Exactly one person can answer this question.,0
Assumption: A and B can do this. Assumption: At least one of A and B cannot do this. Hypothesis: Exactly one of X and Y cannot do this.,2
Assumption: Only students who have completed the course can answer this question. Assumption: At least one student who has not completed the course can answer this question. Hypothesis: Exactly one student who has completed the course can answer this question.,0
Assumption: Only doctors can answer this question. Assumption: At least one non-doctor can answer this question. Hypothesis: Only one doctor can answer this question.,0
Assumption: Only scientists can answer this question. Assumption: At least one non-scientist can answer this question. Hypothesis: Exactly one non-scientist can answer this question.,1
Assumption: Only historians can answer this question. Assumption: At least one non-historian can answer this question. Hypothesis: Exactly one historian can answer this question.,2
Assumption: Only people with a PhD can answer this question. Assumption: At least one person without a PhD can answer this question. Hypothesis: Exactly one person without a PhD can answer this question.,1
Assumption: No one can solve this problem. Assumption: At least one person can solve this problem. Hypothesis: Exactly one person can solve this problem.,0
Assumption: Some people like dogs. Assumption: At least one person likes dogs. Hypothesis: Exactly one person does not like dogs.,2
Assumption: Everyone will get an A on this test. Assumption: At least one person will get an A on this test. Hypothesis: Exactly one person will get a B on this test.,2
Assumption: No one can solve this problem. Assumption: At least one person can solve this problem. Hypothesis: Exactly one person can solve this problem.,0
Assumption: Some people like cats. Assumption: At least one person likes cats. Hypothesis: Exactly one person does not like cats.,2
Assumption: Everyone will get an A on this test. Assumption: At least one person will get an A on this test. Hypothesis: Most persons will get a B on this test.,0
Assumption: All of the candy will be gone soon. Assumption: At least one piece of candy will still be available. Hypothesis: Exactly one piece of candy will not still be available.,0
Assumption: There are no good movies playing right now. Assumption: At least one good movie is playing right now. Hypothesis: Exactly one good music is playing right now.,2
